,"17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1","17590","5711","349","95","14","5","1"
,"17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1","17651","5794","362","96","15","5","1"
,"17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1","17709","5860","373","97","15","5","1"
,"17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1","17763","5935","381","98","15","5","1"
,"17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1","17808","5992","389","100","15","5","1"
,"17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1","17855","6054","399","100","15","5","1"
,"17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1","17886","6133","408","101","15","5","1"
,"17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1","17930","6195","417","103","15","5","1"
,"17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1","17969","6259","423","104","15","5","1"
,"18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1","18004","6304","430","107","15","5","1"
,"18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1","18059","6368","436","108","15","5","1"
,"18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1","18097","6426","443","108","15","5","1"
,"18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1","18140","6479","448","108","15","5","1"
,"18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1","18178","6525","453","108","15","5","1"
,"18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1","18214","6580","460","108","15","5","1"
,"18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1","18232","6640","464","110","15","5","1"
,"18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1","18252","6683","473","111","15","5","1"
,"18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1","18267","6728","485","111","15","5","1"
,"18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1","18282","6767","490","113","15","5","1"
,"18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1","18292","6807","499","113","15","5","1"
,"18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1","18304","6835","502","113","15","5","1"
,"18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1","18310","6857","508","115","15","5","1"
,"18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1","18314","6883","514","115","15","5","1"
,"18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1","18318","6904","523","115","15","5","1"
,"18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1","18325","6915","528","115","15","5","1"
,"18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1","18330","6929","533","115","15","5","1"
,"18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1","18331","6942","536","115","15","5","1"
,"18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1","18332","6960","537","115","15","5","1"
,"18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1","18335","6967","539","115","15","5","1"
,"18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1","18337","6982","539","115","15","5","1"
,"18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1","18337","7000","539","115","15","5","1"
,"18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1","18341","7010","544","116","15","5","1"
,"18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1","18343","7026","546","116","15","5","1"
,"18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1","18345","7045","548","116","15","5","1"
,"18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1","18346","7059","552","116","15","5","1"
,"18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1","18349","7075","556","116","15","5","1"
,"18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1","18352","7083","558","116","15","5","1"
,"18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1","18354","7099","561","116","15","5","1"
,"18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1","18361","7113","564","116","15","5","1"
,"18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1","18364","7135","565","116","15","5","1"
,"18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1","18367","7141","567","116","15","5","1"
,"18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1","18369","7153","570","116","15","5","1"
,"18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1","18371","7160","573","116","15","5","1"
,"18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1","18371","7168","574","117","15","5","1"
,"18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1","18372","7187","576","117","15","5","1"
,"18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1","18372","7204","578","117","15","5","1"
,"18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1","18372","7222","580","117","15","5","1"
,"18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1","18374","7232","582","117","15","5","1"
,"18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1","18374","7240","585","117","15","5","1"
,"18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1","18374","7253","586","117","15","5","1"
,"18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1","18375","7270","587","117","15","5","1"
,"18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1","18376","7278","588","117","15","5","1"
,"18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1","18379","7290","592","117","15","5","1"
,"18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1","18379","7306","593","117","15","5","1"
,"18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1","18380","7310","597","117","15","5","1"
,"18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1","18381","7323","602","117","15","5","1"
,"18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1","18381","7331","603","117","15","5","1"
,"18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1","18383","7335","605","117","15","5","1"
,"18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1","18384","7345","608","118","15","5","1"
,"18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1","18385","7355","609","118","15","5","1"
,"18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1","18386","7369","612","118","15","5","1"
,"18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1","18387","7374","617","118","15","5","1"
,"18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1","18387","7387","618","118","15","5","1"
,"18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1","18387","7402","620","118","15","5","1"
,"18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1","18387","7411","623","118","15","5","1"
,"18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1","18387","7428","625","118","15","5","1"
,"18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1","18389","7435","628","118","15","5","1"
,"18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1","18391","7454","631","118","15","5","1"
,"18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1","18394","7461","633","118","15","5","1"
,"18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1","18394","7473","638","118","15","5","1"
,"18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1","18395","7485","640","118","15","5","1"
,"18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1","18395","7498","644","118","15","5","1"
,"18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1","18397","7509","646","118","15","5","1"
,"18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1","18397","7516","651","118","15","5","1"
,"18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1","18399","7527","653","118","15","5","1"
,"18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1","18401","7538","656","119","15","5","1"
,"18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1","18402","7554","657","119","15","5","1"
,"18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1","18404","7562","657","119","15","5","1"
,"18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1","18405","7569","658","119","15","5","1"
,"18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1","18407","7584","664","120","15","5","1"
,"18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1","18407","7591","666","120","15","5","1"
,"18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1","18408","7602","666","121","15","5","1"
,"18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1","18409","7610","674","121","15","5","1"
,"18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1","18411","7620","682","121","15","5","1"
,"18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1","18411","7626","686","121","15","5","1"
