"[reporter]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]","il0","il1","il2","il3","il4","il5","count people with [dead]"
,"17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0","17228","6746","706","75","23","0","0"
,"17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0","17228","6747","707","75","23","0","0"
,"17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0","17228","6748","707","75","23","0","0"
,"17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0","17228","6750","708","76","23","0","0"
,"17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0","17228","6750","711","76","23","0","0"
,"17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0","17228","6751","713","77","23","0","0"
,"17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0","17228","6753","713","77","23","0","0"
,"17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0","17228","6755","713","77","23","0","0"
,"17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0","17228","6756","715","77","23","0","0"
,"17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0","17228","6757","717","77","23","0","0"
,"17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0","17228","6757","719","77","23","0","0"
,"17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0","17229","6759","719","77","23","0","0"
,"17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0","17229","6759","721","77","23","0","0"
,"17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0","17229","6762","721","77","23","0","0"
,"17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0","17229","6762","722","77","23","0","0"
,"17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0","17229","6764","723","77","23","0","0"
,"17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0","17229","6765","724","77","23","0","0"
,"17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0"
,"17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0","17229","6766","724","77","23","0","0"
,"17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0","17229","6766","727","77","23","0","0"
,"17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0"
,"17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0","17229","6766","728","78","23","0","0"
,"17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0","17229","6767","728","78","23","0","0"
,"17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0","17229","6767","730","79","23","0","0"
,"17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0"
,"17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0","17229","6770","732","79","23","0","0"
,"17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0","17229","6771","735","80","23","0","0"
,"17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0","17229","6771","736","80","23","0","0"
,"17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0","17229","6771","737","80","23","0","0"
,"17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0","17229","6774","739","80","23","0","0"
,"17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0","17229","6776","739","80","23","0","0"
,"17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0","17229","6777","740","81","23","0","0"
,"17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0","17229","6777","743","81","23","0","0"
,"17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0"
,"17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0","17229","6779","745","81","23","0","0"
,"17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0"
,"17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0","17229","6780","748","81","23","0","0"
,"17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0"
,"17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0","17230","6780","749","81","23","0","0"
,"17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0","17230","6780","751","81","23","0","0"
,"17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0","17230","6780","752","81","23","0","0"
,"17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0","17230","6781","754","81","23","0","0"
,"17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0","17230","6781","755","81","23","0","0"
,"17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0","17230","6782","756","81","23","0","0"
,"17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0","17230","6784","757","81","23","0","0"
,"17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0","17230","6784","760","81","23","0","0"
,"17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0"
,"17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0","17230","6785","761","81","23","0","0"
,"17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0","17230","6788","762","81","23","0","0"
,"17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0","17230","6788","763","81","23","0","0"
,"17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0"
,"17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0","17230","6789","764","81","23","0","0"
,"17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0"
,"17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0","17231","6790","766","81","23","0","0"
,"17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0","17231","6790","766","82","23","0","0"
,"17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0","17231","6790","769","82","23","0","0"
,"17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0","17231","6790","771","82","23","0","0"
,"17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0","17231","6790","771","83","23","0","0"
,"17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0","17231","6794","772","83","23","0","0"
,"17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0","17231","6795","774","83","23","0","0"
,"17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0","17231","6796","774","84","23","0","0"
,"17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0"
,"17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0","17231","6797","775","87","23","0","0"
,"17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0","17231","6798","776","87","23","0","0"
,"17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0"
,"17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0"
,"17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0"
,"17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0"
,"17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0","17231","6799","776","87","23","0","0"
,"17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0","17232","6799","777","87","23","0","0"
,"17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0","17232","6799","779","87","23","0","0"
,"17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0","17232","6799","780","87","23","0","0"
,"17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0"
,"17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0","17232","6799","782","87","23","0","0"
,"17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0","17232","6800","783","88","23","0","0"
,"17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0","17232","6800","784","89","23","0","0"
,"17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0","17232","6800","785","89","23","0","0"
,"17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0","17232","6800","788","90","23","0","0"
,"17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0","17232","6801","790","91","23","0","0"
,"17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0","17232","6802","790","91","23","0","0"
,"17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0","17232","6803","793","91","23","0","0"
,"17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0","17232","6804","793","91","23","0","0"
,"17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0"
,"17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0","17232","6805","795","91","23","0","0"
